index,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,camera,image_path
1772,-0.1333,0.6641,0.4985,-0.0506,1.4251,-0.6702,-7.64,38.05,28.56,-2.9,81.65,-38.4,cam3,images/cam3/001772.png
1773,-0.0567,-0.5016,-0.5644,0.3941,-0.0997,0.5507,-3.25,-28.74,-32.34,22.58,-5.71,31.55,cam0,images/cam0/001773.png
1773,-0.0567,-0.5016,-0.5644,0.3941,-0.0997,0.5507,-3.25,-28.74,-32.34,22.58,-5.71,31.55,cam3,images/cam3/001773.png
1774,0.0459,-0.9449,-1.0324,0.3037,-0.8236,0.8268,2.63,-54.14,-59.15,17.4,-47.19,47.37,cam0,images/cam0/001774.png
1774,0.0459,-0.9449,-1.0324,0.3037,-0.8236,0.8268,2.63,-54.14,-59.15,17.4,-47.19,47.37,cam3,images/cam3/001774.png
1775,0.0353,0.319,-0.1824,-1.0399,0.2224,-0.8374,2.02,18.28,-10.45,-59.58,12.74,-47.98,cam0,images/cam0/001775.png
1775,0.0353,0.319,-0.1824,-1.0399,0.2224,-0.8374,2.02,18.28,-10.45,-59.58,12.74,-47.98,cam3,images/cam3/001775.png
1776,-0.1656,0.8175,0.4847,-0.3482,-0.8421,-0.4739,-9.49,46.84,27.77,-19.95,-48.25,-27.15,cam0,images/cam0/001776.png
1776,-0.1656,0.8175,0.4847,-0.3482,-0.8421,-0.4739,-9.49,46.84,27.77,-19.95,-48.25,-27.15,cam3,images/cam3/001776.png
1777,0.6657,1.1474,-0.6304,-0.7086,-0.0152,0.3803,38.14,65.74,-36.12,-40.6,-0.87,21.79,cam0,images/cam0/001777.png
1777,0.6657,1.1474,-0.6304,-0.7086,-0.0152,0.3803,38.14,65.74,-36.12,-40.6,-0.87,21.79,cam3,images/cam3/001777.png
1778,0.3419,0.6749,-0.7179,-0.6672,0.6472,0.233,19.59,38.67,-41.13,-38.23,37.08,13.35,cam0,images/cam0/001778.png
1778,0.3419,0.6749,-0.7179,-0.6672,0.6472,0.233,19.59,38.67,-41.13,-38.23,37.08,13.35,cam3,images/cam3/001778.png
1779,-1.0324,-0.3711,0.1932,0.0581,0.411,-0.618,-59.15,-21.26,11.07,3.33,23.55,-35.41,cam0,images/cam0/001779.png
1779,-1.0324,-0.3711,0.1932,0.0581,0.411,-0.618,-59.15,-21.26,11.07,3.33,23.55,-35.41,cam3,images/cam3/001779.png
1780,-0.319,-0.5737,-1.0093,0.635,-1.2669,-0.5,-18.28,-32.87,-57.83,36.38,-72.59,-28.65,cam0,images/cam0/001780.png
1780,-0.319,-0.5737,-1.0093,0.635,-1.2669,-0.5,-18.28,-32.87,-57.83,36.38,-72.59,-28.65,cam3,images/cam3/001780.png
1781,1.0062,0.0721,-0.5828,-0.3649,-1.2961,0.9879,57.65,4.13,-33.39,-20.91,-74.26,56.6,cam0,images/cam0/001781.png
1781,1.0062,0.0721,-0.5828,-0.3649,-1.2961,0.9879,57.65,4.13,-33.39,-20.91,-74.26,56.6,cam3,images/cam3/001781.png
1782,0.7807,-0.6151,0.1778,-0.9111,-0.9235,0.454,44.73,-35.24,10.19,-52.2,-52.91,26.01,cam0,images/cam0/001782.png
1782,0.7807,-0.6151,0.1778,-0.9111,-0.9235,0.454,44.73,-35.24,10.19,-52.2,-52.91,26.01,cam3,images/cam3/001782.png
1783,0.6702,-1.0798,-0.0367,-0.256,0.1548,0.1119,38.4,-61.87,-2.1,-14.67,8.87,6.41,cam0,images/cam0/001783.png
1783,0.6702,-1.0798,-0.0367,-0.256,0.1548,0.1119,38.4,-61.87,-2.1,-14.67,8.87,6.41,cam3,images/cam3/001783.png
1784,1.1811,-0.7102,-0.8191,0.6779,1.1474,0.5997,67.67,-40.69,-46.93,38.84,65.74,34.36,cam0,images/cam0/001784.png
1784,1.1811,-0.7102,-0.8191,0.6779,1.1474,0.5997,67.67,-40.69,-46.93,38.84,65.74,34.36,cam3,images/cam3/001784.png
1785,0.3834,-0.4524,0.1272,-0.8297,-0.5337,-0.1487,21.97,-25.92,7.29,-47.54,-30.58,-8.52,cam0,images/cam0/001785.png
1785,0.3834,-0.4524,0.1272,-0.8297,-0.5337,-0.1487,21.97,-25.92,7.29,-47.54,-30.58,-8.52,cam3,images/cam3/001785.png
1786,-0.4142,0.3726,-0.2054,-0.7838,-0.1103,0.0337,-23.73,21.35,-11.77,-44.91,-6.32,1.93,cam0,images/cam0/001786.png
1786,-0.4142,0.3726,-0.2054,-0.7838,-0.1103,0.0337,-23.73,21.35,-11.77,-44.91,-6.32,1.93,cam3,images/cam3/001786.png
1787,0.6288,0.8912,-1.0276,-0.0552,0.2852,-0.4924,36.03,51.06,-58.88,-3.16,16.34,-28.21,cam0,images/cam0/001787.png
1787,0.6288,0.8912,-1.0276,-0.0552,0.2852,-0.4924,36.03,51.06,-58.88,-3.16,16.34,-28.21,cam3,images/cam3/001787.png
1788,-0.0827,0.2316,-0.9863,0.7592,-0.3435,-0.9296,-4.74,13.27,-56.51,43.5,-19.68,-53.26,cam0,images/cam0/001788.png
1788,-0.0827,0.2316,-0.9863,0.7592,-0.3435,-0.9296,-4.74,13.27,-56.51,43.5,-19.68,-53.26,cam3,images/cam3/001788.png
1789,-1.1013,-0.5168,-0.5904,0.9081,-0.9142,-0.905,-63.1,-29.61,-33.83,52.03,-52.38,-51.85,cam0,images/cam0/001789.png
1789,-1.1013,-0.5168,-0.5904,0.9081,-0.9142,-0.905,-63.1,-29.61,-33.83,52.03,-52.38,-51.85,cam3,images/cam3/001789.png
1790,-0.5613,-0.6028,-0.026,-0.773,-0.7009,-0.092,-32.16,-34.54,-1.49,-44.29,-40.16,-5.27,cam0,images/cam0/001790.png
1790,-0.5613,-0.6028,-0.026,-0.773,-0.7009,-0.092,-32.16,-34.54,-1.49,-44.29,-40.16,-5.27,cam3,images/cam3/001790.png
1791,-0.1948,0.5383,-0.3451,-0.1747,0.3972,-0.747,-11.16,30.84,-19.77,-10.01,22.76,-42.8,cam0,images/cam0/001791.png
1791,-0.1948,0.5383,-0.3451,-0.1747,0.3972,-0.747,-11.16,30.84,-19.77,-10.01,22.76,-42.8,cam3,images/cam3/001791.png
1792,-0.3496,0.8313,-0.3758,0.7009,1.1366,-0.569,-20.03,47.63,-21.53,40.16,65.12,-32.6,cam0,images/cam0/001792.png
1792,-0.3496,0.8313,-0.3758,0.7009,1.1366,-0.569,-20.03,47.63,-21.53,40.16,65.12,-32.6,cam3,images/cam3/001792.png
1793,-1.0491,-0.3267,0.2775,0.9587,1.1535,1.1135,-60.11,-18.72,15.9,54.93,66.09,63.8,cam0,images/cam0/001793.png
1793,-1.0491,-0.3267,0.2775,0.9587,1.1535,1.1135,-60.11,-18.72,15.9,54.93,66.09,63.8,cam3,images/cam3/001793.png
1794,0.029,-0.0859,0.0689,-0.2054,1.0107,1.1842,1.66,-4.92,3.95,-11.77,57.91,67.85,cam0,images/cam0/001794.png
1794,0.029,-0.0859,0.0689,-0.2054,1.0107,1.1842,1.66,-4.92,3.95,-11.77,57.91,67.85,cam3,images/cam3/001794.png
1795,0.4555,0.362,-0.5369,-0.7224,0.8819,1.2163,26.1,20.74,-30.76,-41.39,50.53,69.69,cam0,images/cam0/001795.png
1795,0.4555,0.362,-0.5369,-0.7224,0.8819,1.2163,26.1,20.74,-30.76,-41.39,50.53,69.69,cam3,images/cam3/001795.png
1796,-0.6702,0.2944,-0.1794,-0.8313,0.9325,0.477,-38.4,16.87,-10.28,-47.63,53.43,27.33,cam0,images/cam0/001796.png
1796,-0.6702,0.2944,-0.1794,-0.8313,0.9325,0.477,-38.4,16.87,-10.28,-47.63,53.43,27.33,cam3,images/cam3/001796.png
1797,-0.7163,0.388,-1.3299,-0.7086,0.3941,-0.8313,-41.04,22.23,-76.2,-40.6,22.58,-47.63,cam0,images/cam0/001797.png
1797,-0.7163,0.388,-1.3299,-0.7086,0.3941,-0.8313,-41.04,22.23,-76.2,-40.6,22.58,-47.63,cam3,images/cam3/001797.png
1798,-0.0904,0.9725,-0.7638,-0.7393,0.0122,-0.3711,-5.18,55.72,-43.76,-42.36,0.7,-21.26,cam0,images/cam0/001798.png
1798,-0.0904,0.9725,-0.7638,-0.7393,0.0122,-0.3711,-5.18,55.72,-43.76,-42.36,0.7,-21.26,cam3,images/cam3/001798.png
1799,-1.2992,-0.1887,-0.4156,0.724,1.0706,-0.7653,-74.44,-10.81,-23.81,41.48,61.34,-43.85,cam0,images/cam0/001799.png
1799,-1.2992,-0.1887,-0.4156,0.724,1.0706,-0.7653,-74.44,-10.81,-23.81,41.48,61.34,-43.85,cam3,images/cam3/001799.png
1800,-0.5322,0.1026,0.428,-0.5016,-0.6089,-0.5245,-30.49,5.88,24.52,-28.74,-34.89,-30.05,cam0,images/cam0/001800.png
1800,-0.5322,0.1026,0.428,-0.5016,-0.6089,-0.5245,-30.49,5.88,24.52,-28.74,-34.89,-30.05,cam3,images/cam3/001800.png
1801,-0.6733,-0.5782,0.0689,-0.5,-1.132,0.1012,-38.58,-33.13,3.95,-28.65,-64.86,5.8,cam0,images/cam0/001801.png
1801,-0.6733,-0.5782,0.0689,-0.5,-1.132,0.1012,-38.58,-33.13,3.95,-28.65,-64.86,5.8,cam3,images/cam3/001801.png
1802,-0.1948,-0.7041,-0.0337,-0.1993,-0.5308,-0.2899,-11.16,-40.34,-1.93,-11.42,-30.41,-16.61,cam0,images/cam0/001802.png
1802,-0.1948,-0.7041,-0.0337,-0.1993,-0.5308,-0.2899,-11.16,-40.34,-1.93,-11.42,-30.41,-16.61,cam3,images/cam3/001802.png
1803,-0.3435,0.0305,-0.6334,0.3803,-0.0229,0.4939,-19.68,1.75,-36.29,21.79,-1.31,28.3,cam0,images/cam0/001803.png
1803,-0.3435,0.0305,-0.6334,0.3803,-0.0229,0.4939,-19.68,1.75,-36.29,21.79,-1.31,28.3,cam3,images/cam3/001803.png
1804,-0.905,0.1012,-0.6948,0.6625,0.3281,0.747,-51.85,5.8,-39.81,37.96,18.8,42.8,cam0,images/cam0/001804.png
1804,-0.905,0.1012,-0.6948,0.6625,0.3281,0.747,-51.85,5.8,-39.81,37.96,18.8,42.8,cam3,images/cam3/001804.png
1805,-1.0737,-0.6535,0.8421,0.0429,0.5475,-0.9172,-61.52,-37.44,48.25,2.46,31.37,-52.55,cam0,images/cam0/001805.png
1805,-1.0737,-0.6535,0.8421,0.0429,0.5475,-0.9172,-61.52,-37.44,48.25,2.46,31.37,-52.55,cam3,images/cam3/001805.png
1806,0.411,-1.1044,1.0231,0.8344,-0.1164,-0.2822,23.55,-63.28,58.62,47.81,-6.67,-16.17,cam0,images/cam0/001806.png
1806,0.411,-1.1044,1.0231,0.8344,-0.1164,-0.2822,23.55,-63.28,58.62,47.81,-6.67,-16.17,cam3,images/cam3/001806.png
1807,0.9142,-0.3819,1.1704,0.747,0.2316,-0.0949,52.38,-21.88,67.06,42.8,13.27,-5.44,cam0,images/cam0/001807.png
1807,0.9142,-0.3819,1.1704,0.747,0.2316,-0.0949,52.38,-21.88,67.06,42.8,13.27,-5.44,cam3,images/cam3/001807.png
1808,-0.1058,0.5828,0.1916,0.3281,-0.3527,-0.3927,-6.06,33.39,10.98,18.8,-20.21,-22.5,cam0,images/cam0/001808.png
1808,-0.1058,0.5828,0.1916,0.3281,-0.3527,-0.3927,-6.06,33.39,10.98,18.8,-20.21,-22.5,cam3,images/cam3/001808.png
1809,-0.4585,0.8252,-0.6718,0.1365,-1.0446,-0.681,-26.27,47.28,-38.49,7.82,-59.85,-39.02,cam0,images/cam0/001809.png
1809,-0.4585,0.8252,-0.6718,0.1365,-1.0446,-0.681,-26.27,47.28,-38.49,7.82,-59.85,-39.02,cam3,images/cam3/001809.png
1810,0.6871,0.5231,-0.2684,0.0827,-0.3313,-0.6625,39.37,29.97,-15.38,4.74,-18.98,-37.96,cam0,images/cam0/001810.png
1810,0.6871,0.5231,-0.2684,0.0827,-0.3313,-0.6625,39.37,29.97,-15.38,4.74,-18.98,-37.96,cam3,images/cam3/001810.png
1811,-0.9755,0.6074,-0.7332,0.8819,-0.8819,0.9018,-55.89,34.8,-42.01,50.53,-50.53,51.67,cam0,images/cam0/001811.png
1811,-0.9755,0.6074,-0.7332,0.8819,-0.8819,0.9018,-55.89,34.8,-42.01,50.53,-50.53,51.67,cam3,images/cam3/001811.png
1812,-0.3358,-0.0536,-0.4463,1.2301,0.0353,0.813,-19.24,-3.07,-25.57,70.48,2.02,46.58,cam0,images/cam0/001812.png
1812,-0.3358,-0.0536,-0.4463,1.2301,0.0353,0.813,-19.24,-3.07,-25.57,70.48,2.02,46.58,cam3,images/cam3/001812.png
1813,0.075,-0.3787,-0.2438,0.5966,0.2745,0.8313,4.3,-21.7,-13.97,34.18,15.73,47.63,cam0,images/cam0/001813.png
1813,0.075,-0.3787,-0.2438,0.5966,0.2745,0.8313,4.3,-21.7,-13.97,34.18,15.73,47.63,cam3,images/cam3/001813.png
1814,-0.3711,-0.1532,-0.5398,-0.75,-0.2208,1.1503,-21.26,-8.78,-30.93,-42.97,-12.65,65.91,cam0,images/cam0/001814.png
1814,-0.3711,-0.1532,-0.5398,-0.75,-0.2208,1.1503,-21.26,-8.78,-30.93,-42.97,-12.65,65.91,cam3,images/cam3/001814.png
1815,0.8835,-0.4585,-0.951,-1.3774,1.2669,-0.1349,50.62,-26.27,-54.49,-78.92,72.59,-7.73,cam0,images/cam0/001815.png
1815,0.8835,-0.4585,-0.951,-1.3774,1.2669,-0.1349,50.62,-26.27,-54.49,-78.92,72.59,-7.73,cam3,images/cam3/001815.png
1816,-0.5016,0.3957,-0.7025,-0.9678,-0.4095,-1.0369,-28.74,22.67,-40.25,-55.45,-23.46,-59.41,cam0,images/cam0/001816.png
1816,-0.5016,0.3957,-0.7025,-0.9678,-0.4095,-1.0369,-28.74,22.67,-40.25,-55.45,-23.46,-59.41,cam3,images/cam3/001816.png
1817,-0.4341,0.8604,-0.7301,-0.2775,-1.1856,-1.0215,-24.87,49.3,-41.83,-15.9,-67.93,-58.53,cam0,images/cam0/001817.png
1817,-0.4341,0.8604,-0.7301,-0.2775,-1.1856,-1.0215,-24.87,49.3,-41.83,-15.9,-67.93,-58.53,cam3,images/cam3/001817.png
1818,1.2439,0.9526,-1.0737,0.7669,-1.069,-0.0414,71.27,54.58,-61.52,43.94,-61.25,-2.37,cam0,images/cam0/001818.png
1818,1.2439,0.9526,-1.0737,0.7669,-1.069,-0.0414,71.27,54.58,-61.52,43.94,-61.25,-2.37,cam3,images/cam3/001818.png
1819,0.3405,1.224,-0.2086,0.3114,0.4309,-0.2393,19.51,70.13,-11.95,17.84,24.69,-13.71,cam0,images/cam0/001819.png
1819,0.3405,1.224,-0.2086,0.3114,0.4309,-0.2393,19.51,70.13,-11.95,17.84,24.69,-13.71,cam3,images/cam3/001819.png
1820,0.0552,1.1243,0.5599,-0.3588,0.6564,-0.0965,3.16,64.42,32.08,-20.56,37.61,-5.53,cam0,images/cam0/001820.png
1820,0.0552,1.1243,0.5599,-0.3588,0.6564,-0.0965,3.16,64.42,32.08,-20.56,37.61,-5.53,cam3,images/cam3/001820.png
1821,0.9755,0.4709,1.0875,-1.1919,-1.0078,0.6472,55.89,26.98,62.31,-68.29,-57.74,37.08,cam0,images/cam0/001821.png
1821,0.9755,0.4709,1.0875,-1.1919,-1.0078,0.6472,55.89,26.98,62.31,-68.29,-57.74,37.08,cam3,images/cam3/001821.png
1822,0.8221,0.1119,0.8927,-0.5828,-0.0075,0.8297,47.1,6.41,51.15,-33.39,-0.43,47.54,cam0,images/cam0/001822.png
1822,0.8221,0.1119,0.8927,-0.5828,-0.0075,0.8297,47.1,6.41,51.15,-33.39,-0.43,47.54,cam3,images/cam3/001822.png
1823,0.3328,-0.029,0.6058,0.0045,0.9879,0.6903,19.07,-1.66,34.71,0.26,56.6,39.55,cam0,images/cam0/001823.png
1823,0.3328,-0.029,0.6058,0.0045,0.9879,0.6903,19.07,-1.66,34.71,0.26,56.6,39.55,cam3,images/cam3/001823.png
1824,-0.4908,0.5843,0.6135,-0.931,-0.6917,-0.385,-28.12,33.48,35.15,-53.34,-39.63,-22.06,cam0,images/cam0/001824.png
1824,-0.4908,0.5843,0.6135,-0.931,-0.6917,-0.385,-28.12,33.48,35.15,-53.34,-39.63,-22.06,cam3,images/cam3/001824.png
1825,0.0567,0.5,0.049,-0.026,-0.3252,-0.5369,3.25,28.65,2.81,-1.49,-18.63,-30.76,cam0,images/cam0/001825.png
1825,0.0567,0.5,0.049,-0.026,-0.3252,-0.5369,3.25,28.65,2.81,-1.49,-18.63,-30.76,cam3,images/cam3/001825.png
1826,0.543,0.632,-0.5061,0.4725,0.256,-0.7009,31.11,36.21,-29.0,27.07,14.67,-40.16,cam0,images/cam0/001826.png
1826,0.543,0.632,-0.5061,0.4725,0.256,-0.7009,31.11,36.21,-29.0,27.07,14.67,-40.16,cam3,images/cam3/001826.png
1827,-0.1012,0.8957,-0.5782,-0.3098,0.247,-0.6948,-5.8,51.32,-33.13,-17.75,14.15,-39.81,cam0,images/cam0/001827.png
1827,-0.1012,0.8957,-0.5782,-0.3098,0.247,-0.6948,-5.8,51.32,-33.13,-17.75,14.15,-39.81,cam3,images/cam3/001827.png
1828,-0.6042,-0.319,-0.569,0.4571,1.0184,0.8467,-34.62,-18.28,-32.6,26.19,58.35,48.51,cam0,images/cam0/001828.png
1828,-0.6042,-0.319,-0.569,0.4571,1.0184,0.8467,-34.62,-18.28,-32.6,26.19,58.35,48.51,cam3,images/cam3/001828.png
1829,0.2745,0.3466,-1.0997,-0.8053,-0.6596,-0.2454,15.73,19.86,-63.01,-46.14,-37.79,-14.06,cam0,images/cam0/001829.png
1829,0.2745,0.3466,-1.0997,-0.8053,-0.6596,-0.2454,15.73,19.86,-63.01,-46.14,-37.79,-14.06,cam3,images/cam3/001829.png
1830,0.8819,0.951,-0.6826,-1.2041,-0.8207,0.3896,50.53,54.49,-39.11,-68.99,-47.02,22.32,cam0,images/cam0/001830.png
1830,0.8819,0.951,-0.6826,-1.2041,-0.8207,0.3896,50.53,54.49,-39.11,-68.99,-47.02,22.32,cam3,images/cam3/001830.png
1831,1.2332,1.1151,0.2208,-0.6411,-0.388,1.2332,70.66,63.89,12.65,-36.73,-22.23,70.66,cam0,images/cam0/001831.png
1831,1.2332,1.1151,0.2208,-0.6411,-0.388,1.2332,70.66,63.89,12.65,-36.73,-22.23,70.66,cam3,images/cam3/001831.png
1832,1.3252,0.3358,1.0783,1.0399,-0.5414,0.3252,75.93,19.24,61.78,59.58,-31.02,18.63,cam0,images/cam0/001832.png
1832,1.3252,0.3358,1.0783,1.0399,-0.5414,0.3252,75.93,19.24,61.78,59.58,-31.02,18.63,cam3,images/cam3/001832.png
1833,0.3389,0.1963,0.3512,-0.0475,-0.8727,-0.388,19.42,11.25,20.12,-2.72,-50.0,-22.23,cam0,images/cam0/001833.png
1833,0.3389,0.1963,0.3512,-0.0475,-0.8727,-0.388,19.42,11.25,20.12,-2.72,-50.0,-22.23,cam3,images/cam3/001833.png
1834,-0.6472,-0.2868,-0.7285,-0.3636,-0.8297,-0.3649,-37.08,-16.43,-41.74,-20.83,-47.54,-20.91,cam0,images/cam0/001834.png
1834,-0.6472,-0.2868,-0.7285,-0.3636,-0.8297,-0.3649,-37.08,-16.43,-41.74,-20.83,-47.54,-20.91,cam3,images/cam3/001834.png
1835,-0.3512,-0.9172,-0.8681,-0.0735,-0.2684,0.4079,-20.12,-52.55,-49.74,-4.21,-15.38,23.37,cam0,images/cam0/001835.png
1835,-0.3512,-0.9172,-0.8681,-0.0735,-0.2684,0.4079,-20.12,-52.55,-49.74,-4.21,-15.38,23.37,cam3,images/cam3/001835.png
1836,0.9709,-0.8973,0.2147,-1.1826,0.2899,0.5369,55.63,-51.41,12.3,-67.76,16.61,30.76,cam0,images/cam0/001836.png
1836,0.9709,-0.8973,0.2147,-1.1826,0.2899,0.5369,55.63,-51.41,12.3,-67.76,16.61,30.76,cam3,images/cam3/001836.png
1837,0.2147,-1.1627,0.5,-0.1595,1.3668,-0.9126,12.3,-66.62,28.65,-9.14,78.31,-52.29,cam0,images/cam0/001837.png
1837,0.2147,-1.1627,0.5,-0.1595,1.3668,-0.9126,12.3,-66.62,28.65,-9.14,78.31,-52.29,cam3,images/cam3/001837.png
1838,-0.5276,-1.2025,0.503,0.5383,-0.296,0.4049,-30.23,-68.9,28.82,30.84,-16.96,23.2,cam0,images/cam0/001838.png
1838,-0.5276,-1.2025,0.503,0.5383,-0.296,0.4049,-30.23,-68.9,28.82,30.84,-16.96,23.2,cam3,images/cam3/001838.png
1839,-1.0952,-0.3435,0.3313,-0.3143,0.1241,-0.2576,-62.75,-19.68,18.98,-18.01,7.11,-14.76,cam0,images/cam0/001839.png
1839,-1.0952,-0.3435,0.3313,-0.3143,0.1241,-0.2576,-62.75,-19.68,18.98,-18.01,7.11,-14.76,cam3,images/cam3/001839.png
1840,-0.4018,-0.6105,-0.7884,0.4786,-1.3038,1.1366,-23.02,-34.98,-45.17,27.42,-74.7,65.12,cam0,images/cam0/001840.png
1840,-0.4018,-0.6105,-0.7884,0.4786,-1.3038,1.1366,-23.02,-34.98,-45.17,27.42,-74.7,65.12,cam3,images/cam3/001840.png
1841,-1.0247,0.0183,-0.1196,-0.3604,0.3758,-0.1963,-58.71,1.05,-6.85,-20.65,21.53,-11.25,cam0,images/cam0/001841.png
1841,-1.0247,0.0183,-0.1196,-0.3604,0.3758,-0.1963,-58.71,1.05,-6.85,-20.65,21.53,-11.25,cam3,images/cam3/001841.png
1842,-0.3649,0.0475,0.5981,0.2899,-0.3588,-0.839,-20.91,2.72,34.27,16.61,-20.56,-48.07,cam0,images/cam0/001842.png
1842,-0.3649,0.0475,0.5981,0.2899,-0.3588,-0.839,-20.91,2.72,34.27,16.61,-20.56,-48.07,cam3,images/cam3/001842.png
1843,0.5522,-0.0965,0.7563,0.8421,-0.6135,-0.3972,31.64,-5.53,43.33,48.25,-35.15,-22.76,cam0,images/cam0/001843.png
1843,0.5522,-0.0965,0.7563,0.8421,-0.6135,-0.3972,31.64,-5.53,43.33,48.25,-35.15,-22.76,cam3,images/cam3/001843.png
1844,-0.0199,-0.3175,0.7992,0.592,0.8435,0.2576,-1.14,-18.19,45.79,33.92,48.33,14.76,cam0,images/cam0/001844.png
1844,-0.0199,-0.3175,0.7992,0.592,0.8435,0.2576,-1.14,-18.19,45.79,33.92,48.33,14.76,cam3,images/cam3/001844.png
1845,0.1977,0.0812,1.2071,-0.4725,0.7823,0.5705,11.33,4.65,69.16,-27.07,44.82,32.69,cam0,images/cam0/001845.png
1845,0.1977,0.0812,1.2071,-0.4725,0.7823,0.5705,11.33,4.65,69.16,-27.07,44.82,32.69,cam3,images/cam3/001845.png
1846,-0.0552,-0.2269,1.2716,-1.2224,0.2039,-0.049,-3.16,-13.0,72.86,-70.04,11.68,-2.81,cam0,images/cam0/001846.png
1846,-0.0552,-0.2269,1.2716,-1.2224,0.2039,-0.049,-3.16,-13.0,72.86,-70.04,11.68,-2.81,cam3,images/cam3/001846.png
1847,-0.6795,-1.0936,0.8022,-1.0247,-0.0061,-1.0001,-38.93,-62.66,45.96,-58.71,-0.35,-57.3,cam0,images/cam0/001847.png
1847,-0.6795,-1.0936,0.8022,-1.0247,-0.0061,-1.0001,-38.93,-62.66,45.96,-58.71,-0.35,-57.3,cam3,images/cam3/001847.png
1848,0.9863,-1.1933,-0.5061,-0.181,-0.0735,-0.632,56.51,-68.37,-29.0,-10.37,-4.21,-36.21,cam0,images/cam0/001848.png
1848,0.9863,-1.1933,-0.5061,-0.181,-0.0735,-0.632,56.51,-68.37,-29.0,-10.37,-4.21,-36.21,cam3,images/cam3/001848.png
1849,-0.0276,-0.4203,0.3328,0.6657,0.1426,-0.9786,-1.58,-24.08,19.07,38.14,8.17,-56.07,cam0,images/cam0/001849.png
1849,-0.0276,-0.4203,0.3328,0.6657,0.1426,-0.9786,-1.58,-24.08,19.07,38.14,8.17,-56.07,cam3,images/cam3/001849.png
1850,-0.3419,0.1932,0.9111,1.0676,0.23,-1.0507,-19.59,11.07,52.2,61.17,13.18,-60.2,cam0,images/cam0/001850.png
1850,-0.3419,0.1932,0.9111,1.0676,0.23,-1.0507,-19.59,11.07,52.2,61.17,13.18,-60.2,cam3,images/cam3/001850.png
1851,1.3207,0.2944,0.4508,0.8053,0.0106,-0.4924,75.67,16.87,25.83,46.14,0.61,-28.21,cam0,images/cam0/001851.png
1851,1.3207,0.2944,0.4508,0.8053,0.0106,-0.4924,75.67,16.87,25.83,46.14,0.61,-28.21,cam3,images/cam3/001851.png
1852,0.5875,-0.003,0.3803,-0.7868,0.0812,-0.4571,33.66,-0.17,21.79,-45.08,4.65,-26.19,cam0,images/cam0/001852.png
1852,0.5875,-0.003,0.3803,-0.7868,0.0812,-0.4571,33.66,-0.17,21.79,-45.08,4.65,-26.19,cam3,images/cam3/001852.png
1853,-0.6903,-0.8543,0.5061,-1.1427,0.2929,0.6688,-39.55,-48.95,29.0,-65.47,16.78,38.32,cam0,images/cam0/001853.png
1853,-0.6903,-0.8543,0.5061,-1.1427,0.2929,0.6688,-39.55,-48.95,29.0,-65.47,16.78,38.32,cam3,images/cam3/001853.png
1854,-1.0292,-1.02,0.6381,-0.3313,-0.1548,0.6135,-58.97,-58.44,36.56,-18.98,-8.87,35.15,cam0,images/cam0/001854.png
1854,-1.0292,-1.02,0.6381,-0.3313,-0.1548,0.6135,-58.97,-58.44,36.56,-18.98,-8.87,35.15,cam3,images/cam3/001854.png
1855,-0.7255,-0.052,-0.1442,0.5767,-0.6028,-0.6795,-41.57,-2.98,-8.26,33.04,-34.54,-38.93,cam0,images/cam0/001855.png
1855,-0.7255,-0.052,-0.1442,0.5767,-0.6028,-0.6795,-41.57,-2.98,-8.26,33.04,-34.54,-38.93,cam3,images/cam3/001855.png
1856,-0.2576,0.1548,-0.2929,0.029,-0.8467,-0.8727,-14.76,8.87,-16.78,1.66,-48.51,-50.0,cam0,images/cam0/001856.png
1856,-0.2576,0.1548,-0.2929,0.029,-0.8467,-0.8727,-14.76,8.87,-16.78,1.66,-48.51,-50.0,cam3,images/cam3/001856.png
1857,0.4892,-0.4171,0.4033,-0.8927,-1.135,-0.4126,28.03,-23.9,23.11,-51.15,-65.03,-23.64,cam0,images/cam0/001857.png
1857,0.4892,-0.4171,0.4033,-0.8927,-1.135,-0.4126,28.03,-23.9,23.11,-51.15,-65.03,-23.64,cam3,images/cam3/001857.png
1858,-0.3834,-0.0276,-0.3159,0.0305,-0.3773,-0.4341,-21.97,-1.58,-18.1,1.75,-21.62,-24.87,cam0,images/cam0/001858.png
1858,-0.3834,-0.0276,-0.3159,0.0305,-0.3773,-0.4341,-21.97,-1.58,-18.1,1.75,-21.62,-24.87,cam3,images/cam3/001858.png
1859,-1.2041,0.3758,1.2945,-0.569,-0.5536,-0.1089,-68.99,21.53,74.17,-32.6,-31.72,-6.24,cam0,images/cam0/001859.png
1859,-1.2041,0.3758,1.2945,-0.569,-0.5536,-0.1089,-68.99,21.53,74.17,-32.6,-31.72,-6.24,cam3,images/cam3/001859.png
1860,-1.273,-0.8268,-0.0382,1.0308,-0.4648,-0.4309,-72.94,-47.37,-2.19,59.06,-26.63,-24.69,cam0,images/cam0/001860.png
1860,-1.273,-0.8268,-0.0382,1.0308,-0.4648,-0.4309,-72.94,-47.37,-2.19,59.06,-26.63,-24.69,cam3,images/cam3/001860.png
1861,-0.9985,0.8559,-1.0907,0.7009,-1.1121,0.5798,-57.21,49.04,-62.49,40.16,-63.72,33.22,cam0,images/cam0/001861.png
