index,j1_rad,j2_rad,j3_rad,j4_rad,j5_rad,j6_rad,j1_deg,j2_deg,j3_deg,j4_deg,j5_deg,j6_deg,camera,image_path
4422,0.4259,1.7421,0.0961,0.7599,0.2978,0.0247,24.4,99.81,5.51,43.54,17.06,1.42,left,images/left/004422.png
4422,0.4259,1.7421,0.0961,0.7599,0.2978,0.0247,24.4,99.81,5.51,43.54,17.06,1.42,top,images/top/004422.png
4423,2.0214,1.3518,0.6426,1.096,-0.0322,0.0373,115.82,77.45,36.82,62.79,-1.84,2.14,front,images/front/004423.png
4423,2.0214,1.3518,0.6426,1.096,-0.0322,0.0373,115.82,77.45,36.82,62.79,-1.84,2.14,right,images/right/004423.png
4423,2.0214,1.3518,0.6426,1.096,-0.0322,0.0373,115.82,77.45,36.82,62.79,-1.84,2.14,left,images/left/004423.png
4423,2.0214,1.3518,0.6426,1.096,-0.0322,0.0373,115.82,77.45,36.82,62.79,-1.84,2.14,top,images/top/004423.png
4424,-0.7301,-1.2328,-1.6847,1.0331,-0.0723,0.0373,-41.83,-70.64,-96.53,59.19,-4.14,2.14,front,images/front/004424.png
4424,-0.7301,-1.2328,-1.6847,1.0331,-0.0723,0.0373,-41.83,-70.64,-96.53,59.19,-4.14,2.14,right,images/right/004424.png
4424,-0.7301,-1.2328,-1.6847,1.0331,-0.0723,0.0373,-41.83,-70.64,-96.53,59.19,-4.14,2.14,left,images/left/004424.png
4424,-0.7301,-1.2328,-1.6847,1.0331,-0.0723,0.0373,-41.83,-70.64,-96.53,59.19,-4.14,2.14,top,images/top/004424.png
4425,0.9916,-1.1736,-1.3963,-0.561,-0.5897,0.0345,56.81,-67.24,-80.0,-32.14,-33.79,1.98,front,images/front/004425.png
4425,0.9916,-1.1736,-1.3963,-0.561,-0.5897,0.0345,56.81,-67.24,-80.0,-32.14,-33.79,1.98,right,images/right/004425.png
4425,0.9916,-1.1736,-1.3963,-0.561,-0.5897,0.0345,56.81,-67.24,-80.0,-32.14,-33.79,1.98,left,images/left/004425.png
4425,0.9916,-1.1736,-1.3963,-0.561,-0.5897,0.0345,56.81,-67.24,-80.0,-32.14,-33.79,1.98,top,images/top/004425.png
4426,1.6918,-0.4424,0.3929,-1.6498,0.9792,0.0329,96.94,-25.35,22.51,-94.53,56.1,1.88,front,images/front/004426.png
4426,1.6918,-0.4424,0.3929,-1.6498,0.9792,0.0329,96.94,-25.35,22.51,-94.53,56.1,1.88,right,images/right/004426.png
4426,1.6918,-0.4424,0.3929,-1.6498,0.9792,0.0329,96.94,-25.35,22.51,-94.53,56.1,1.88,left,images/left/004426.png
4426,1.6918,-0.4424,0.3929,-1.6498,0.9792,0.0329,96.94,-25.35,22.51,-94.53,56.1,1.88,top,images/top/004426.png
4427,-0.2407,0.1738,-0.9096,0.0803,0.55,0.0329,-13.79,9.96,-52.12,4.6,31.51,1.88,front,images/front/004427.png
4427,-0.2407,0.1738,-0.9096,0.0803,0.55,0.0329,-13.79,9.96,-52.12,4.6,31.51,1.88,right,images/right/004427.png
4427,-0.2407,0.1738,-0.9096,0.0803,0.55,0.0329,-13.79,9.96,-52.12,4.6,31.51,1.88,left,images/left/004427.png
4427,-0.2407,0.1738,-0.9096,0.0803,0.55,0.0329,-13.79,9.96,-52.12,4.6,31.51,1.88,top,images/top/004427.png
4428,0.7251,-1.3347,-0.9027,0.9352,0.1855,0.0329,41.55,-76.47,-51.72,53.58,10.63,1.88,front,images/front/004428.png
4428,0.7251,-1.3347,-0.9027,0.9352,0.1855,0.0329,41.55,-76.47,-51.72,53.58,10.63,1.88,right,images/right/004428.png
4428,0.7251,-1.3347,-0.9027,0.9352,0.1855,0.0329,41.55,-76.47,-51.72,53.58,10.63,1.88,left,images/left/004428.png
4428,0.7251,-1.3347,-0.9027,0.9352,0.1855,0.0329,41.55,-76.47,-51.72,53.58,10.63,1.88,top,images/top/004428.png
4429,-0.0641,0.1842,-2.3603,0.04,1.5383,0.0249,-3.67,10.55,-135.24,2.29,88.14,1.42,front,images/front/004429.png
4429,-0.0641,0.1842,-2.3603,0.04,1.5383,0.0249,-3.67,10.55,-135.24,2.29,88.14,1.42,right,images/right/004429.png
4429,-0.0641,0.1842,-2.3603,0.04,1.5383,0.0249,-3.67,10.55,-135.24,2.29,88.14,1.42,left,images/left/004429.png
4429,-0.0641,0.1842,-2.3603,0.04,1.5383,0.0249,-3.67,10.55,-135.24,2.29,88.14,1.42,top,images/top/004429.png
4430,-1.6509,-1.6044,-0.7748,0.7594,1.6559,0.0248,-94.59,-91.93,-44.39,43.51,94.87,1.42,front,images/front/004430.png
4430,-1.6509,-1.6044,-0.7748,0.7594,1.6559,0.0248,-94.59,-91.93,-44.39,43.51,94.87,1.42,right,images/right/004430.png
4430,-1.6509,-1.6044,-0.7748,0.7594,1.6559,0.0248,-94.59,-91.93,-44.39,43.51,94.87,1.42,left,images/left/004430.png
4430,-1.6509,-1.6044,-0.7748,0.7594,1.6559,0.0248,-94.59,-91.93,-44.39,43.51,94.87,1.42,top,images/top/004430.png
4431,-0.6395,-1.93,0.8384,0.8232,-0.311,0.0374,-36.64,-110.58,48.04,47.17,-17.82,2.14,front,images/front/004431.png
4431,-0.6395,-1.93,0.8384,0.8232,-0.311,0.0374,-36.64,-110.58,48.04,47.17,-17.82,2.14,right,images/right/004431.png
4431,-0.6395,-1.93,0.8384,0.8232,-0.311,0.0374,-36.64,-110.58,48.04,47.17,-17.82,2.14,left,images/left/004431.png
4431,-0.6395,-1.93,0.8384,0.8232,-0.311,0.0374,-36.64,-110.58,48.04,47.17,-17.82,2.14,top,images/top/004431.png
4432,-0.8488,-1.8902,-0.1701,0.3449,-1.0674,0.0159,-48.63,-108.3,-9.75,19.76,-61.16,0.91,front,images/front/004432.png
4432,-0.8488,-1.8902,-0.1701,0.3449,-1.0674,0.0159,-48.63,-108.3,-9.75,19.76,-61.16,0.91,right,images/right/004432.png
4432,-0.8488,-1.8902,-0.1701,0.3449,-1.0674,0.0159,-48.63,-108.3,-9.75,19.76,-61.16,0.91,left,images/left/004432.png
4432,-0.8488,-1.8902,-0.1701,0.3449,-1.0674,0.0159,-48.63,-108.3,-9.75,19.76,-61.16,0.91,top,images/top/004432.png
4433,0.2975,-0.8016,-1.0284,0.7772,1.0065,0.0159,17.04,-45.93,-58.92,44.53,57.67,0.91,front,images/front/004433.png
4433,0.2975,-0.8016,-1.0284,0.7772,1.0065,0.0159,17.04,-45.93,-58.92,44.53,57.67,0.91,right,images/right/004433.png
4433,0.2975,-0.8016,-1.0284,0.7772,1.0065,0.0159,17.04,-45.93,-58.92,44.53,57.67,0.91,left,images/left/004433.png
4433,0.2975,-0.8016,-1.0284,0.7772,1.0065,0.0159,17.04,-45.93,-58.92,44.53,57.67,0.91,top,images/top/004433.png
4434,0.4445,0.2784,-0.6002,-1.3339,1.1845,0.0285,25.47,15.95,-34.39,-76.43,67.87,1.63,front,images/front/004434.png
4434,0.4445,0.2784,-0.6002,-1.3339,1.1845,0.0285,25.47,15.95,-34.39,-76.43,67.87,1.63,right,images/right/004434.png
4434,0.4445,0.2784,-0.6002,-1.3339,1.1845,0.0285,25.47,15.95,-34.39,-76.43,67.87,1.63,left,images/left/004434.png
4434,0.4445,0.2784,-0.6002,-1.3339,1.1845,0.0285,25.47,15.95,-34.39,-76.43,67.87,1.63,top,images/top/004434.png
4435,0.5942,1.8147,0.7419,-1.206,1.6613,0.0159,34.04,103.97,42.51,-69.1,95.19,0.91,front,images/front/004435.png
4435,0.5942,1.8147,0.7419,-1.206,1.6613,0.0159,34.04,103.97,42.51,-69.1,95.19,0.91,right,images/right/004435.png
4435,0.5942,1.8147,0.7419,-1.206,1.6613,0.0159,34.04,103.97,42.51,-69.1,95.19,0.91,left,images/left/004435.png
4435,0.5942,1.8147,0.7419,-1.206,1.6613,0.0159,34.04,103.97,42.51,-69.1,95.19,0.91,top,images/top/004435.png
4436,-0.8852,0.5869,-0.0077,1.0331,-0.0349,0.0159,-50.72,33.63,-0.44,59.19,-2.0,0.91,front,images/front/004436.png
4436,-0.8852,0.5869,-0.0077,1.0331,-0.0349,0.0159,-50.72,33.63,-0.44,59.19,-2.0,0.91,right,images/right/004436.png
4436,-0.8852,0.5869,-0.0077,1.0331,-0.0349,0.0159,-50.72,33.63,-0.44,59.19,-2.0,0.91,left,images/left/004436.png
4436,-0.8852,0.5869,-0.0077,1.0331,-0.0349,0.0159,-50.72,33.63,-0.44,59.19,-2.0,0.91,top,images/top/004436.png
4437,-2.083,-0.1562,0.1529,-0.8308,-0.0476,0.0159,-119.35,-8.95,8.76,-47.6,-2.72,0.91,front,images/front/004437.png
4437,-2.083,-0.1562,0.1529,-0.8308,-0.0476,0.0159,-119.35,-8.95,8.76,-47.6,-2.72,0.91,right,images/right/004437.png
4437,-2.083,-0.1562,0.1529,-0.8308,-0.0476,0.0159,-119.35,-8.95,8.76,-47.6,-2.72,0.91,left,images/left/004437.png
4437,-2.083,-0.1562,0.1529,-0.8308,-0.0476,0.0159,-119.35,-8.95,8.76,-47.6,-2.72,0.91,top,images/top/004437.png
4438,0.4807,-2.5777,1.44,-0.6208,1.4659,0.0159,27.54,-147.69,82.5,-35.57,83.99,0.91,front,images/front/004438.png
4438,0.4807,-2.5777,1.44,-0.6208,1.4659,0.0159,27.54,-147.69,82.5,-35.57,83.99,0.91,right,images/right/004438.png
4438,0.4807,-2.5777,1.44,-0.6208,1.4659,0.0159,27.54,-147.69,82.5,-35.57,83.99,0.91,left,images/left/004438.png
4438,0.4807,-2.5777,1.44,-0.6208,1.4659,0.0159,27.54,-147.69,82.5,-35.57,83.99,0.91,top,images/top/004438.png
4439,1.0986,-2.2254,0.9237,-1.584,0.0639,0.0467,62.94,-127.5,52.93,-90.75,3.66,2.68,front,images/front/004439.png
4439,1.0986,-2.2254,0.9237,-1.584,0.0639,0.0467,62.94,-127.5,52.93,-90.75,3.66,2.68,right,images/right/004439.png
4439,1.0986,-2.2254,0.9237,-1.584,0.0639,0.0467,62.94,-127.5,52.93,-90.75,3.66,2.68,left,images/left/004439.png
4439,1.0986,-2.2254,0.9237,-1.584,0.0639,0.0467,62.94,-127.5,52.93,-90.75,3.66,2.68,top,images/top/004439.png
4440,1.4896,-1.4327,0.8679,-1.3911,-0.881,0.0467,85.35,-82.09,49.73,-79.7,-50.48,2.68,front,images/front/004440.png
4440,1.4896,-1.4327,0.8679,-1.3911,-0.881,0.0467,85.35,-82.09,49.73,-79.7,-50.48,2.68,right,images/right/004440.png
4440,1.4896,-1.4327,0.8679,-1.3911,-0.881,0.0467,85.35,-82.09,49.73,-79.7,-50.48,2.68,left,images/left/004440.png
4440,1.4896,-1.4327,0.8679,-1.3911,-0.881,0.0467,85.35,-82.09,49.73,-79.7,-50.48,2.68,top,images/top/004440.png
4441,-0.3615,0.9235,1.3434,-1.5653,-0.9889,0.0342,-20.71,52.91,76.97,-89.69,-56.66,1.96,front,images/front/004441.png
4441,-0.3615,0.9235,1.3434,-1.5653,-0.9889,0.0342,-20.71,52.91,76.97,-89.69,-56.66,1.96,right,images/right/004441.png
4441,-0.3615,0.9235,1.3434,-1.5653,-0.9889,0.0342,-20.71,52.91,76.97,-89.69,-56.66,1.96,left,images/left/004441.png
4441,-0.3615,0.9235,1.3434,-1.5653,-0.9889,0.0342,-20.71,52.91,76.97,-89.69,-56.66,1.96,top,images/top/004441.png
4442,-0.6305,-0.2013,-0.8944,-0.3274,-0.4889,0.022,-36.12,-11.53,-51.24,-18.76,-28.01,1.26,front,images/front/004442.png
4442,-0.6305,-0.2013,-0.8944,-0.3274,-0.4889,0.022,-36.12,-11.53,-51.24,-18.76,-28.01,1.26,right,images/right/004442.png
4442,-0.6305,-0.2013,-0.8944,-0.3274,-0.4889,0.022,-36.12,-11.53,-51.24,-18.76,-28.01,1.26,left,images/left/004442.png
4442,-0.6305,-0.2013,-0.8944,-0.3274,-0.4889,0.022,-36.12,-11.53,-51.24,-18.76,-28.01,1.26,top,images/top/004442.png
4443,1.1916,0.6772,0.7002,0.4934,0.5201,0.0345,68.27,38.8,40.12,28.27,29.8,1.98,front,images/front/004443.png
4443,1.1916,0.6772,0.7002,0.4934,0.5201,0.0345,68.27,38.8,40.12,28.27,29.8,1.98,right,images/right/004443.png
4443,1.1916,0.6772,0.7002,0.4934,0.5201,0.0345,68.27,38.8,40.12,28.27,29.8,1.98,left,images/left/004443.png
4443,1.1916,0.6772,0.7002,0.4934,0.5201,0.0345,68.27,38.8,40.12,28.27,29.8,1.98,top,images/top/004443.png
4444,1.2914,2.1597,-0.8142,1.6318,0.1825,-0.3333,73.99,123.74,-46.65,93.49,10.46,-19.09,front,images/front/004444.png
4444,1.2914,2.1597,-0.8142,1.6318,0.1825,-0.3333,73.99,123.74,-46.65,93.49,10.46,-19.09,right,images/right/004444.png
4444,1.2914,2.1597,-0.8142,1.6318,0.1825,-0.3333,73.99,123.74,-46.65,93.49,10.46,-19.09,left,images/left/004444.png
4444,1.2914,2.1597,-0.8142,1.6318,0.1825,-0.3333,73.99,123.74,-46.65,93.49,10.46,-19.09,top,images/top/004444.png
4445,0.9105,2.3254,-0.7223,0.2494,-0.2158,-0.3245,52.17,133.24,-41.39,14.29,-12.36,-18.59,front,images/front/004445.png
4445,0.9105,2.3254,-0.7223,0.2494,-0.2158,-0.3245,52.17,133.24,-41.39,14.29,-12.36,-18.59,right,images/right/004445.png
4445,0.9105,2.3254,-0.7223,0.2494,-0.2158,-0.3245,52.17,133.24,-41.39,14.29,-12.36,-18.59,left,images/left/004445.png
4445,0.9105,2.3254,-0.7223,0.2494,-0.2158,-0.3245,52.17,133.24,-41.39,14.29,-12.36,-18.59,top,images/top/004445.png
4446,-0.9983,1.158,1.591,-0.2707,-0.2794,-0.3144,-57.2,66.35,91.16,-15.51,-16.01,-18.02,front,images/front/004446.png
4446,-0.9983,1.158,1.591,-0.2707,-0.2794,-0.3144,-57.2,66.35,91.16,-15.51,-16.01,-18.02,right,images/right/004446.png
4446,-0.9983,1.158,1.591,-0.2707,-0.2794,-0.3144,-57.2,66.35,91.16,-15.51,-16.01,-18.02,left,images/left/004446.png
4446,-0.9983,1.158,1.591,-0.2707,-0.2794,-0.3144,-57.2,66.35,91.16,-15.51,-16.01,-18.02,top,images/top/004446.png
4447,1.5516,1.2573,-0.5841,-0.1129,-0.3591,-0.3143,88.9,72.04,-33.47,-6.47,-20.58,-18.01,front,images/front/004447.png
4447,1.5516,1.2573,-0.5841,-0.1129,-0.3591,-0.3143,88.9,72.04,-33.47,-6.47,-20.58,-18.01,right,images/right/004447.png
4447,1.5516,1.2573,-0.5841,-0.1129,-0.3591,-0.3143,88.9,72.04,-33.47,-6.47,-20.58,-18.01,left,images/left/004447.png
4447,1.5516,1.2573,-0.5841,-0.1129,-0.3591,-0.3143,88.9,72.04,-33.47,-6.47,-20.58,-18.01,top,images/top/004447.png
4448,-0.3801,0.6622,1.7046,-0.4459,-1.187,-0.3269,-21.78,37.94,97.67,-25.55,-68.01,-18.73,front,images/front/004448.png
4448,-0.3801,0.6622,1.7046,-0.4459,-1.187,-0.3269,-21.78,37.94,97.67,-25.55,-68.01,-18.73,right,images/right/004448.png
4448,-0.3801,0.6622,1.7046,-0.4459,-1.187,-0.3269,-21.78,37.94,97.67,-25.55,-68.01,-18.73,left,images/left/004448.png
4448,-0.3801,0.6622,1.7046,-0.4459,-1.187,-0.3269,-21.78,37.94,97.67,-25.55,-68.01,-18.73,top,images/top/004448.png
4449,1.4348,-1.5452,-0.4735,-1.2662,-0.5346,-0.323,82.21,-88.53,-27.13,-72.55,-30.63,-18.51,front,images/front/004449.png
4449,1.4348,-1.5452,-0.4735,-1.2662,-0.5346,-0.323,82.21,-88.53,-27.13,-72.55,-30.63,-18.51,right,images/right/004449.png
4449,1.4348,-1.5452,-0.4735,-1.2662,-0.5346,-0.323,82.21,-88.53,-27.13,-72.55,-30.63,-18.51,left,images/left/004449.png
4449,1.4348,-1.5452,-0.4735,-1.2662,-0.5346,-0.323,82.21,-88.53,-27.13,-72.55,-30.63,-18.51,top,images/top/004449.png
4450,1.4369,-1.5181,-0.536,-1.1299,-0.354,-0.3105,82.33,-86.98,-30.71,-64.74,-20.28,-17.79,front,images/front/004450.png
4450,1.4369,-1.5181,-0.536,-1.1299,-0.354,-0.3105,82.33,-86.98,-30.71,-64.74,-20.28,-17.79,right,images/right/004450.png
4450,1.4369,-1.5181,-0.536,-1.1299,-0.354,-0.3105,82.33,-86.98,-30.71,-64.74,-20.28,-17.79,left,images/left/004450.png
4450,1.4369,-1.5181,-0.536,-1.1299,-0.354,-0.3105,82.33,-86.98,-30.71,-64.74,-20.28,-17.79,top,images/top/004450.png
4451,-0.2377,-2.0636,1.0072,-1.8441,1.3547,-0.3132,-13.62,-118.24,57.71,-105.66,77.62,-17.94,front,images/front/004451.png
4451,-0.2377,-2.0636,1.0072,-1.8441,1.3547,-0.3132,-13.62,-118.24,57.71,-105.66,77.62,-17.94,right,images/right/004451.png
4451,-0.2377,-2.0636,1.0072,-1.8441,1.3547,-0.3132,-13.62,-118.24,57.71,-105.66,77.62,-17.94,left,images/left/004451.png
4451,-0.2377,-2.0636,1.0072,-1.8441,1.3547,-0.3132,-13.62,-118.24,57.71,-105.66,77.62,-17.94,top,images/top/004451.png
4452,-0.7735,-2.1113,0.3977,0.1004,1.431,-0.3016,-44.32,-120.97,22.79,5.75,81.99,-17.28,front,images/front/004452.png
4452,-0.7735,-2.1113,0.3977,0.1004,1.431,-0.3016,-44.32,-120.97,22.79,5.75,81.99,-17.28,right,images/right/004452.png
4452,-0.7735,-2.1113,0.3977,0.1004,1.431,-0.3016,-44.32,-120.97,22.79,5.75,81.99,-17.28,left,images/left/004452.png
4452,-0.7735,-2.1113,0.3977,0.1004,1.431,-0.3016,-44.32,-120.97,22.79,5.75,81.99,-17.28,top,images/top/004452.png
4453,-1.2085,0.2331,1.6945,0.206,0.509,-0.1431,-69.24,13.36,97.09,11.8,29.16,-8.2,front,images/front/004453.png
4453,-1.2085,0.2331,1.6945,0.206,0.509,-0.1431,-69.24,13.36,97.09,11.8,29.16,-8.2,right,images/right/004453.png
4453,-1.2085,0.2331,1.6945,0.206,0.509,-0.1431,-69.24,13.36,97.09,11.8,29.16,-8.2,left,images/left/004453.png
4453,-1.2085,0.2331,1.6945,0.206,0.509,-0.1431,-69.24,13.36,97.09,11.8,29.16,-8.2,top,images/top/004453.png
4454,-0.497,1.93,-0.1915,-1.1022,-0.2444,-0.1163,-28.48,110.58,-10.97,-63.15,-14.0,-6.66,front,images/front/004454.png
4454,-0.497,1.93,-0.1915,-1.1022,-0.2444,-0.1163,-28.48,110.58,-10.97,-63.15,-14.0,-6.66,right,images/right/004454.png
4454,-0.497,1.93,-0.1915,-1.1022,-0.2444,-0.1163,-28.48,110.58,-10.97,-63.15,-14.0,-6.66,left,images/left/004454.png
4454,-0.497,1.93,-0.1915,-1.1022,-0.2444,-0.1163,-28.48,110.58,-10.97,-63.15,-14.0,-6.66,top,images/top/004454.png
4455,1.6367,1.9131,-0.1211,-0.7828,0.3688,0.3988,93.78,109.61,-6.94,-44.85,21.13,22.85,front,images/front/004455.png
4455,1.6367,1.9131,-0.1211,-0.7828,0.3688,0.3988,93.78,109.61,-6.94,-44.85,21.13,22.85,right,images/right/004455.png
4455,1.6367,1.9131,-0.1211,-0.7828,0.3688,0.3988,93.78,109.61,-6.94,-44.85,21.13,22.85,left,images/left/004455.png
4455,1.6367,1.9131,-0.1211,-0.7828,0.3688,0.3988,93.78,109.61,-6.94,-44.85,21.13,22.85,top,images/top/004455.png
4456,2.328,1.8598,-0.946,0.4336,-0.6227,0.4459,133.38,106.56,-54.2,24.85,-35.68,25.55,front,images/front/004456.png
4456,2.328,1.8598,-0.946,0.4336,-0.6227,0.4459,133.38,106.56,-54.2,24.85,-35.68,25.55,right,images/right/004456.png
4456,2.328,1.8598,-0.946,0.4336,-0.6227,0.4459,133.38,106.56,-54.2,24.85,-35.68,25.55,left,images/left/004456.png
4456,2.328,1.8598,-0.946,0.4336,-0.6227,0.4459,133.38,106.56,-54.2,24.85,-35.68,25.55,top,images/top/004456.png
4457,1.2894,1.9931,-0.5069,1.515,-0.5524,-0.1179,73.87,114.19,-29.04,86.8,-31.65,-6.76,front,images/front/004457.png
4457,1.2894,1.9931,-0.5069,1.515,-0.5524,-0.1179,73.87,114.19,-29.04,86.8,-31.65,-6.76,right,images/right/004457.png
4457,1.2894,1.9931,-0.5069,1.515,-0.5524,-0.1179,73.87,114.19,-29.04,86.8,-31.65,-6.76,left,images/left/004457.png
4457,1.2894,1.9931,-0.5069,1.515,-0.5524,-0.1179,73.87,114.19,-29.04,86.8,-31.65,-6.76,top,images/top/004457.png
4458,0.3018,1.6617,0.0868,0.8966,-1.3756,-0.2543,17.29,95.21,4.98,51.37,-78.81,-14.57,front,images/front/004458.png
4458,0.3018,1.6617,0.0868,0.8966,-1.3756,-0.2543,17.29,95.21,4.98,51.37,-78.81,-14.57,right,images/right/004458.png
4458,0.3018,1.6617,0.0868,0.8966,-1.3756,-0.2543,17.29,95.21,4.98,51.37,-78.81,-14.57,left,images/left/004458.png
4458,0.3018,1.6617,0.0868,0.8966,-1.3756,-0.2543,17.29,95.21,4.98,51.37,-78.81,-14.57,top,images/top/004458.png
4459,0.1949,1.7175,-0.0153,1.0265,-1.135,-0.2387,11.17,98.41,-0.88,58.81,-65.03,-13.68,front,images/front/004459.png
4459,0.1949,1.7175,-0.0153,1.0265,-1.135,-0.2387,11.17,98.41,-0.88,58.81,-65.03,-13.68,right,images/right/004459.png
4459,0.1949,1.7175,-0.0153,1.0265,-1.135,-0.2387,11.17,98.41,-0.88,58.81,-65.03,-13.68,left,images/left/004459.png
4459,0.1949,1.7175,-0.0153,1.0265,-1.135,-0.2387,11.17,98.41,-0.88,58.81,-65.03,-13.68,top,images/top/004459.png
4460,-0.3846,-0.7145,1.7938,0.8738,0.3664,-0.2387,-22.03,-40.94,102.78,50.07,20.99,-13.68,front,images/front/004460.png
4460,-0.3846,-0.7145,1.7938,0.8738,0.3664,-0.2387,-22.03,-40.94,102.78,50.07,20.99,-13.68,right,images/right/004460.png
4460,-0.3846,-0.7145,1.7938,0.8738,0.3664,-0.2387,-22.03,-40.94,102.78,50.07,20.99,-13.68,left,images/left/004460.png
4460,-0.3846,-0.7145,1.7938,0.8738,0.3664,-0.2387,-22.03,-40.94,102.78,50.07,20.99,-13.68,top,images/top/004460.png
4461,0.0484,-2.2321,0.2388,0.8378,0.0841,-0.2387,2.77,-127.89,13.68,48.0,4.82,-13.68,front,images/front/004461.png
4461,0.0484,-2.2321,0.2388,0.8378,0.0841,-0.2387,2.77,-127.89,13.68,48.0,4.82,-13.68,right,images/right/004461.png
4461,0.0484,-2.2321,0.2388,0.8378,0.0841,-0.2387,2.77,-127.89,13.68,48.0,4.82,-13.68,left,images/left/004461.png
4461,0.0484,-2.2321,0.2388,0.8378,0.0841,-0.2387,2.77,-127.89,13.68,48.0,4.82,-13.68,top,images/top/004461.png
4462,0.4829,-1.7517,-0.2713,-0.1568,-0.261,-0.2261,27.67,-100.37,-15.55,-8.98,-14.95,-12.96,front,images/front/004462.png
4462,0.4829,-1.7517,-0.2713,-0.1568,-0.261,-0.2261,27.67,-100.37,-15.55,-8.98,-14.95,-12.96,right,images/right/004462.png
4462,0.4829,-1.7517,-0.2713,-0.1568,-0.261,-0.2261,27.67,-100.37,-15.55,-8.98,-14.95,-12.96,left,images/left/004462.png
4462,0.4829,-1.7517,-0.2713,-0.1568,-0.261,-0.2261,27.67,-100.37,-15.55,-8.98,-14.95,-12.96,top,images/top/004462.png
4463,-0.8769,-1.2908,0.9047,-0.3987,-1.8053,-0.2336,-50.24,-73.96,51.83,-22.85,-103.44,-13.38,front,images/front/004463.png
4463,-0.8769,-1.2908,0.9047,-0.3987,-1.8053,-0.2336,-50.24,-73.96,51.83,-22.85,-103.44,-13.38,right,images/right/004463.png
4463,-0.8769,-1.2908,0.9047,-0.3987,-1.8053,-0.2336,-50.24,-73.96,51.83,-22.85,-103.44,-13.38,left,images/left/004463.png
4463,-0.8769,-1.2908,0.9047,-0.3987,-1.8053,-0.2336,-50.24,-73.96,51.83,-22.85,-103.44,-13.38,top,images/top/004463.png
4464,-0.8515,-1.3815,-0.9077,-1.301,0.2011,0.0945,-48.79,-79.16,-52.01,-74.54,11.52,5.42,front,images/front/004464.png
4464,-0.8515,-1.3815,-0.9077,-1.301,0.2011,0.0945,-48.79,-79.16,-52.01,-74.54,11.52,5.42,right,images/right/004464.png
4464,-0.8515,-1.3815,-0.9077,-1.301,0.2011,0.0945,-48.79,-79.16,-52.01,-74.54,11.52,5.42,left,images/left/004464.png
4464,-0.8515,-1.3815,-0.9077,-1.301,0.2011,0.0945,-48.79,-79.16,-52.01,-74.54,11.52,5.42,top,images/top/004464.png
4465,0.2514,-0.7944,-1.5414,-0.2838,1.5023,0.082,14.4,-45.52,-88.32,-16.26,86.07,4.7,front,images/front/004465.png
4465,0.2514,-0.7944,-1.5414,-0.2838,1.5023,0.082,14.4,-45.52,-88.32,-16.26,86.07,4.7,right,images/right/004465.png
4465,0.2514,-0.7944,-1.5414,-0.2838,1.5023,0.082,14.4,-45.52,-88.32,-16.26,86.07,4.7,left,images/left/004465.png
4465,0.2514,-0.7944,-1.5414,-0.2838,1.5023,0.082,14.4,-45.52,-88.32,-16.26,86.07,4.7,top,images/top/004465.png
4466,-0.649,0.2042,-2.2295,-1.7197,-0.1142,0.0945,-37.18,11.7,-127.74,-98.53,-6.54,5.42,front,images/front/004466.png
4466,-0.649,0.2042,-2.2295,-1.7197,-0.1142,0.0945,-37.18,11.7,-127.74,-98.53,-6.54,5.42,right,images/right/004466.png
4466,-0.649,0.2042,-2.2295,-1.7197,-0.1142,0.0945,-37.18,11.7,-127.74,-98.53,-6.54,5.42,left,images/left/004466.png
4466,-0.649,0.2042,-2.2295,-1.7197,-0.1142,0.0945,-37.18,11.7,-127.74,-98.53,-6.54,5.42,top,images/top/004466.png
4467,-0.6842,1.9453,0.3787,-1.8174,-0.2148,0.0939,-39.2,111.46,21.7,-104.13,-12.31,5.38,front,images/front/004467.png
4467,-0.6842,1.9453,0.3787,-1.8174,-0.2148,0.0939,-39.2,111.46,21.7,-104.13,-12.31,5.38,right,images/right/004467.png
4467,-0.6842,1.9453,0.3787,-1.8174,-0.2148,0.0939,-39.2,111.46,21.7,-104.13,-12.31,5.38,left,images/left/004467.png
4467,-0.6842,1.9453,0.3787,-1.8174,-0.2148,0.0939,-39.2,111.46,21.7,-104.13,-12.31,5.38,top,images/top/004467.png
4468,-2.1341,-1.1146,-1.4143,-0.4584,-0.2219,0.0939,-122.27,-63.86,-81.04,-26.26,-12.72,5.38,front,images/front/004468.png
4468,-2.1341,-1.1146,-1.4143,-0.4584,-0.2219,0.0939,-122.27,-63.86,-81.04,-26.26,-12.72,5.38,right,images/right/004468.png
4468,-2.1341,-1.1146,-1.4143,-0.4584,-0.2219,0.0939,-122.27,-63.86,-81.04,-26.26,-12.72,5.38,left,images/left/004468.png
4468,-2.1341,-1.1146,-1.4143,-0.4584,-0.2219,0.0939,-122.27,-63.86,-81.04,-26.26,-12.72,5.38,top,images/top/004468.png
4469,0.839,-0.6527,0.4949,0.8088,1.7472,0.0939,48.07,-37.4,28.36,46.34,100.11,5.38,front,images/front/004469.png
4469,0.839,-0.6527,0.4949,0.8088,1.7472,0.0939,48.07,-37.4,28.36,46.34,100.11,5.38,right,images/right/004469.png
4469,0.839,-0.6527,0.4949,0.8088,1.7472,0.0939,48.07,-37.4,28.36,46.34,100.11,5.38,left,images/left/004469.png
